operation_id,start_unix_ns,end_unix_ns,latency_ms,node_count,is_global,success
op-446,1783280977559339600,1783280977598487000,39.1474,16,true,true
op-447,1783280977579967500,1783280977610251600,30.2841,16,true,true
op-448,1783280977600508900,1783280977634913700,34.4048,16,true,true
op-449,1783280977621070800,1783280977656418200,35.3474,16,true,true
op-450,1783280977641546100,1783280977674163800,32.6177,16,true,true
op-451,1783280977661661800,1783280977696979200,35.3174,16,true,true
op-452,1783280977682435200,1783280977718116700,35.6815,16,true,true
op-453,1783280977702993000,1783280977736849300,33.8563,16,true,true
op-454,1783280977723400700,1783280977759821000,36.4203,16,true,true
op-455,1783280977743885900,1783280977777969200,34.0833,16,true,true
op-456,1783280977764331500,1783280977800046400,35.7149,16,true,true
op-457,1783280977784458600,1783280977816047700,31.5891,16,true,true
op-458,1783280977804983600,1783280977839374500,34.3909,16,true,true
op-459,1783280977825320700,1783280977861333500,36.0128,16,true,true
op-460,1783280977845456000,1783280977885149500,39.6935,16,true,true
op-461,1783280977865505600,1783280977898023200,32.5176,16,true,true
op-462,1783280977886164200,1783280977922331000,36.1668,16,true,true
op-463,1783280977906566900,1783280977935146000,28.5791,16,true,true
op-464,1783280977926861600,1783280977957885600,31.0240,16,true,true
op-465,1783280977947426800,1783280977984000100,36.5733,16,true,true
op-466,1783280977968460900,1783280978004124100,35.6632,16,true,true
op-467,1783280977988924500,1783280978021301500,32.3770,16,true,true
op-468,1783280978009481600,1783280978046808900,37.3273,16,true,true
op-469,1783280978029841100,1783280978063381600,33.5405,16,true,true
op-470,1783280978050824500,1783280978091273300,40.4488,16,true,true
op-471,1783280978071398300,1783280978126972200,55.5739,16,true,true
op-472,1783280978091786100,1783280978130952800,39.1667,16,true,true
op-473,1783280978112412200,1783280978146529200,34.1170,16,true,true
op-474,1783280978132457900,1783280978166361500,33.9036,16,true,true
op-475,1783280978153068700,1783280978187383000,34.3143,16,true,true
op-476,1783280978173469500,1783280978207746400,34.2769,16,true,true
op-477,1783280978193735400,1783280978228334500,34.5991,16,true,true
op-478,1783280978214262800,1783280978249158700,34.8959,16,true,true
op-479,1783280978234732200,1783280978267885100,33.1529,16,true,true
op-480,1783280978255200100,1783280978293663500,38.4634,16,true,true
op-481,1783280978275417200,1783280978310059600,34.6424,16,true,true
op-482,1783280978295665700,1783280978331222100,35.5564,16,true,true
op-483,1783280978316120400,1783280978353187900,37.0675,16,true,true
op-484,1783280978336773100,1783280978368147000,31.3739,16,true,true
op-485,1783280978357243600,1783280978398093300,40.8497,16,true,true
op-486,1783280978377976900,1783280978410999900,33.0230,16,true,true
op-487,1783280978398093300,1783280978432041600,33.9483,16,true,true
op-488,1783280978418493900,1783280978448491800,29.9979,16,true,true
op-489,1783280978438984900,1783280978477309900,38.3250,16,true,true
op-490,1783280978459538900,1783280978493263800,33.7249,16,true,true
op-491,1783280978479816100,1783280978515865100,36.0490,16,true,true
op-492,1783280978500212500,1783280978533270600,33.0581,16,true,true
op-493,1783280978520607600,1783280978553664700,33.0571,16,true,true
op-494,1783280978540823500,1783280978574554400,33.7309,16,true,true
op-495,1783280978561190100,1783280978594292200,33.1021,16,true,true
op-496,1783280978581432800,1783280978637446700,56.0139,16,true,true
op-497,1783280978602325400,1783280978654420000,52.0946,16,true,true
op-498,1783280978624152000,1783280978672600000,48.4480,16,true,true
op-499,1783280978643393700,1783280978681117500,37.7238,16,true,true
op-500,1783280978663640500,1783280978699699600,36.0591,16,true,true
op-501,1783280978683749400,1783280978717585600,33.8362,16,true,true
op-502,1783280978704350200,1783280978737710700,33.3605,16,true,true
op-503,1783280978724632700,1783280978758391400,33.7587,16,true,true
op-504,1783280978745224400,1783280978780846100,35.6217,16,true,true
op-505,1783280978765653700,1783280978799445400,33.7917,16,true,true
op-506,1783280978786018300,1783280978818821800,32.8035,16,true,true
op-507,1783280978806500500,1783280978840433400,33.9329,16,true,true
op-508,1783280978826867800,1783280978857546800,30.6790,16,true,true
op-509,1783280978847741600,1783280978879469800,31.7282,16,true,true
op-510,1783280978868605700,1783280978897628400,29.0227,16,true,true
op-511,1783280978889014500,1783280978918424100,29.4096,16,true,true
op-512,1783280978909393500,1783280978939445100,30.0516,16,true,true
op-513,1783280978930002900,1783280978961106100,31.1032,16,true,true
op-514,1783280978950034900,1783280978978618800,28.5839,16,true,true
op-515,1783280978970593300,1783280979002433500,31.8402,16,true,true
op-516,1783280978990996300,1783280979020785100,29.7888,16,true,true
op-517,1783280979011225200,1783280979044807900,33.5827,16,true,true
op-518,1783280979031577800,1783280979065246000,33.6682,16,true,true
op-519,1783280979051966300,1783280979084285300,32.3190,16,true,true
op-520,1783280979072207800,1783280979107448100,35.2403,16,true,true
op-521,1783280979092569700,1783280979121520100,28.9504,16,true,true
op-522,1783280979112993500,1783280979146653900,33.6604,16,true,true
op-523,1783280979133246800,1783280979165661400,32.4146,16,true,true
op-524,1783280979153676500,1783280979185698100,32.0216,16,true,true
op-525,1783280979173930300,1783280979207531000,33.6007,16,true,true
op-526,1783280979194224200,1783280979225341100,31.1169,16,true,true
op-527,1783280979214755300,1783280979243322400,28.5671,16,true,true
op-528,1783280979235083800,1783280979269632900,34.5491,16,true,true
op-529,1783280979255740500,1783280979284498800,28.7583,16,true,true
op-530,1783280979276190300,1783280979308003300,31.8130,16,true,true
op-531,1783280979296549200,1783280979323676500,27.1273,16,true,true
op-532,1783280979316995000,1783280979351742500,34.7475,16,true,true
op-533,1783280979337570600,1783280979372519000,34.9484,16,true,true
op-534,1783280979358039200,1783280979386878800,28.8396,16,true,true
op-535,1783280979378054100,1783280979407204900,29.1508,16,true,true
op-536,1783280979398440200,1783280979428767100,30.3269,16,true,true
op-537,1783280979418799200,1783280979447525100,28.7259,16,true,true
op-538,1783280979439162300,1783280979471402000,32.2397,16,true,true
op-539,1783280979459350000,1783280979488082600,28.7326,16,true,true
op-540,1783280979479937300,1783280979511945200,32.0079,16,true,true
op-541,1783280979499954900,1783280979529336400,29.3815,16,true,true
op-542,1783280979520571500,1783280979549860100,29.2886,16,true,true
op-543,1783280979541084100,1783280979573656300,32.5722,16,true,true
op-544,1783280979561664000,1783280979594567900,32.9039,16,true,true
op-545,1783280979582184700,1783280979611227300,29.0426,16,true,true
op-546,1783280979602447300,1783280979633575700,31.1284,16,true,true
op-547,1783280979622773900,1783280979655875300,33.1014,16,true,true
op-548,1783280979643139700,1783280979675710800,32.5711,16,true,true
op-549,1783280979663324000,1783280979698076100,34.7521,16,true,true
op-550,1783280979683749000,1783280979717327100,33.5781,16,true,true
op-551,1783280979704264700,1783280979735765200,31.5005,16,true,true
op-552,1783280979724366300,1783280979757493800,33.1275,16,true,true
op-553,1783280979744536800,1783280979774277300,29.7405,16,true,true
op-554,1783280979765076700,1783280979794821800,29.7451,16,true,true
op-555,1783280979785771500,1783280979818317500,32.5460,16,true,true
op-556,1783280979806390100,1783280979840745200,34.3551,16,true,true
op-557,1783280979826683500,1783280979861840700,35.1572,16,true,true
op-558,1783280979847278400,1783280979883478700,36.2003,16,true,true
op-559,1783280979867462700,1783280979897923400,30.4607,16,true,true
op-560,1783280979887763900,1783280979919626200,31.8623,16,true,true
op-561,1783280979907968400,1783280979936170200,28.2018,16,true,true
op-562,1783280979928611100,1783280979957725600,29.1145,16,true,true
op-563,1783280979949389200,1783280979978208900,28.8197,16,true,true
op-564,1783280979969675200,1783280979999764100,30.0889,16,true,true
op-565,1783280979990220900,1783280980020706400,30.4855,16,true,true
op-566,1783280980010666800,1783280980040559000,29.8922,16,true,true
op-567,1783280980030751600,1783280980060716100,29.9645,16,true,true
op-568,1783280980051684200,1783280980084343100,32.6589,16,true,true
op-569,1783280980071964400,1783280980105290000,33.3256,16,true,true
op-570,1783280980092593400,1783280980125844600,33.2512,16,true,true
op-571,1783280980112989400,1783280980143324200,30.3348,16,true,true
op-572,1783280980133743600,1783280980164530600,30.7870,16,true,true
op-573,1783280980154255600,1783280980188535200,34.2796,16,true,true
op-574,1783280980174576200,1783280980203540900,28.9647,16,true,true
op-575,1783280980194986900,1783280980226055800,31.0689,16,true,true
op-576,1783280980215839900,1783280980247739700,31.8998,16,true,true
op-577,1783280980236280100,1783280980270057200,33.7771,16,true,true
op-578,1783280980256404300,1783280980297145800,40.7415,16,true,true
op-579,1783280980276579300,1783280980306933200,30.3539,16,true,true
op-580,1783280980296793300,1783280980324842600,28.0493,16,true,true
op-581,1783280980316860400,1783280980350138000,33.2776,16,true,true
op-582,1783280980337104800,1783280980371064600,33.9598,16,true,true
op-583,1783280980357349000,1783280980384421000,27.0720,16,true,true
op-584,1783280980377577700,1783280980409107400,31.5297,16,true,true
op-585,1783280980398067200,1783280980427243600,29.1764,16,true,true
op-586,1783280980418205500,1783280980449384800,31.1793,16,true,true
op-587,1783280980438296900,1783280980470061000,31.7641,16,true,true
op-588,1783280980458806000,1783280980488862400,30.0564,16,true,true
op-589,1783280980479098100,1783280980514083000,34.9849,16,true,true
op-590,1783280980499497900,1783280980534967100,35.4692,16,true,true
op-591,1783280980520243500,1783280980557763800,37.5203,16,true,true
op-592,1783280980540630000,1783280980575842700,35.2127,16,true,true
op-593,1783280980561282900,1783280980590739400,29.4565,16,true,true
op-594,1783280980582230900,1783280980614676500,32.4456,16,true,true
op-595,1783280980602486500,1783280980631029500,28.5430,16,true,true
op-596,1783280980622999000,1783280980657548900,34.5499,16,true,true
op-597,1783280980643496200,1783280980677402300,33.9061,16,true,true
op-598,1783280980663572400,1783280980693918200,30.3458,16,true,true
op-599,1783280980683903500,1783280980713014900,29.1114,16,true,true
op-600,1783280980703990900,1783280980736773600,32.7827,16,true,true
op-601,1783280980724551700,1783280980754931700,30.3800,16,true,true
op-602,1783280980745086000,1783280980776914100,31.8281,16,true,true
op-603,1783280980765556800,1783280980799325200,33.7684,16,true,true
op-604,1783280980785934600,1783280980818275000,32.3404,16,true,true
op-605,1783280980806362800,1783280980835081500,28.7187,16,true,true
op-606,1783280980827046500,1783280980856442200,29.3957,16,true,true
op-607,1783280980847776300,1783280980876911400,29.1351,16,true,true
op-608,1783280980868097500,1783280980899462700,31.3652,16,true,true
op-609,1783280980889717800,1783280980917849300,28.1315,16,true,true
op-610,1783280980910130000,1783280980943597400,33.4674,16,true,true
op-611,1783280980930432800,1783280980958376700,27.9439,16,true,true
op-612,1783280980951117800,1783280980982014000,30.8962,16,true,true
op-613,1783280980971839000,1783280980999094100,27.2551,16,true,true
op-614,1783280980992568400,1783280981021152900,28.5845,16,true,true
op-615,1783280981012920700,1783280981043353100,30.4324,16,true,true
op-616,1783280981033623400,1783280981066264400,32.6410,16,true,true
op-617,1783280981053858600,1783280981085357000,31.4984,16,true,true
op-618,1783280981074138200,1783280981108707000,34.5688,16,true,true
op-619,1783280981094401100,1783280981127978500,33.5774,16,true,true
op-620,1783280981114946100,1783280981146808300,31.8622,16,true,true
op-621,1783280981135014500,1783280981165165400,30.1509,16,true,true
op-622,1783280981155613800,1783280981185261500,29.6477,16,true,true
op-623,1783280981176224300,1783280981211128100,34.9038,16,true,true
op-624,1783280981196403800,1783280981234150600,37.7468,16,true,true
op-625,1783280981216643700,1783280981251686100,35.0424,16,true,true
op-626,1783280981237178100,1783280981277176600,39.9985,16,true,true
op-627,1783280981257513200,1783280981288973400,31.4602,16,true,true
op-628,1783280981278176800,1783280981308061500,29.8847,16,true,true
op-629,1783280981298504900,1783280981326617700,28.1128,16,true,true
op-630,1783280981318589200,1783280981348522400,29.9332,16,true,true
op-631,1783280981338808600,1783280981368011600,29.2030,16,true,true
op-632,1783280981359067700,1783280981389977400,30.9097,16,true,true
op-633,1783280981379081600,1783280981409245000,30.1634,16,true,true
op-634,1783280981399285300,1783280981428329400,29.0441,16,true,true
op-635,1783280981420004900,1783280981450520700,30.5158,16,true,true
op-636,1783280981440666500,1783280981469566100,28.8996,16,true,true
op-637,1783280981461248700,1783280981490876700,29.6280,16,true,true
op-638,1783280981481778300,1783280981511902000,30.1237,16,true,true
op-639,1783280981502329500,1783280981532355400,30.0259,16,true,true
op-640,1783280981522716100,1783280981556805600,34.0895,16,true,true
op-641,1783280981542922000,1783280981575908700,32.9867,16,true,true
op-642,1783280981563339000,1783280981600129600,36.7906,16,true,true
op-643,1783280981583454000,1783280981615196200,31.7422,16,true,true
op-644,1783280981603661100,1783280981635732600,32.0715,16,true,true
op-645,1783280981623694300,1783280981651811100,28.1168,16,true,true
op-646,1783280981644275200,1783280981673964300,29.6891,16,true,true
op-647,1783280981664649200,1783280981693190800,28.5416,16,true,true
op-648,1783280981685035200,1783280981714131200,29.0960,16,true,true
op-649,1783280981705093600,1783280981732727700,27.6341,16,true,true
op-650,1783280981725475600,1783280981761952100,36.4765,16,true,true
op-651,1783280981745596900,1783280981787795500,42.1986,16,true,true
op-652,1783280981765959800,1783280981795585800,29.6260,16,true,true
op-653,1783280981786285800,1783280981815603900,29.3181,16,true,true
op-654,1783280981807134900,1783280981835699900,28.5650,16,true,true
op-655,1783280981827851700,1783280981857350200,29.4985,16,true,true
op-656,1783280981848561800,1783280981877546300,28.9845,16,true,true
op-657,1783280981869005600,1783280981905481700,36.4761,16,true,true
op-658,1783280981889523300,1783280981924380800,34.8575,16,true,true
op-659,1783280981909991100,1783280981945404600,35.4135,16,true,true
op-660,1783280981930418700,1783280981964586700,34.1680,16,true,true
op-661,1783280981950928500,1783280981978931200,28.0027,16,true,true
op-662,1783280981971221900,1783280982001544500,30.3226,16,true,true
op-663,1783280981991480200,1783280982027905200,36.4250,16,true,true
op-664,1783280982011861400,1783280982046073900,34.2125,16,true,true
op-665,1783280982032257000,1783280982059542700,27.2857,16,true,true
op-666,1783280982052748000,1783280982081687100,28.9391,16,true,true
op-667,1783280982073366000,1783280982103306800,29.9408,16,true,true
op-668,1783280982093755200,1783280982130081000,36.3258,16,true,true
op-669,1783280982113872400,1783280982144170000,30.2976,16,true,true
op-670,1783280982134080700,1783280982161528400,27.4477,16,true,true
op-671,1783280982154718900,1783280982184872100,30.1532,16,true,true
op-672,1783280982175441100,1783280982205779500,30.3384,16,true,true
op-673,1783280982195932200,1783280982225030800,29.0986,16,true,true
op-674,1783280982216498900,1783280982246178400,29.6795,16,true,true
op-675,1783280982236865200,1783280982266890400,30.0252,16,true,true
op-676,1783280982257341900,1783280982284468700,27.1268,16,true,true
op-677,1783280982277946100,1783280982307300800,29.3547,16,true,true
op-678,1783280982298586100,1783280982326746200,28.1601,16,true,true
op-679,1783280982319209200,1783280982347252200,28.0430,16,true,true
op-680,1783280982339222200,1783280982366165500,26.9433,16,true,true
op-681,1783280982359651300,1783280982392343600,32.6923,16,true,true
op-682,1783280982380970800,1783280982409250800,28.2800,16,true,true
op-683,1783280982401694900,1783280982436214800,34.5199,16,true,true
op-684,1783280982421941200,1783280982457441400,35.5002,16,true,true
op-685,1783280982442656200,1783280982478463100,35.8069,16,true,true
op-686,1783280982462792200,1783280982498541200,35.7490,16,true,true
op-687,1783280982482973900,1783280982517266900,34.2930,16,true,true
op-688,1783280982503512800,1783280982530690500,27.1777,16,true,true
op-689,1783280982523583500,1783280982552965500,29.3820,16,true,true
op-690,1783280982544281600,1783280982577114500,32.8329,16,true,true
op-691,1783280982565031400,1783280982592196800,27.1654,16,true,true
op-692,1783280982585672200,1783280982621172500,35.5003,16,true,true
op-693,1783280982607006900,1783280982641280600,34.2737,16,true,true
op-694,1783280982627388600,1783280982661490300,34.1017,16,true,true
op-695,1783280982647755900,1783280982678573400,30.8175,16,true,true
op-696,1783280982668006200,1783280982697340100,29.3339,16,true,true
op-697,1783280982688178300,1783280982716041200,27.8629,16,true,true
op-698,1783280982708868300,1783280982738699100,29.8308,16,true,true
op-699,1783280982729266900,1783280982758805600,29.5387,16,true,true
op-700,1783280982749747800,1783280982780442200,30.6944,16,true,true
op-701,1783280982771160900,1783280982802261200,31.1003,16,true,true
op-702,1783280982791717100,1783280982821480300,29.7632,16,true,true
op-703,1783280982812274200,1783280982842411200,30.1370,16,true,true
op-704,1783280982832855200,1783280982863198500,30.3433,16,true,true
op-705,1783280982853643400,1783280982883757000,30.1136,16,true,true
op-706,1783280982874218800,1783280982902844300,28.6255,16,true,true
op-707,1783280982894419900,1783280982924412500,29.9926,16,true,true
op-708,1783280982914859100,1783280982945136500,30.2774,16,true,true
op-709,1783280982935602800,1783280982963326700,27.7239,16,true,true
op-710,1783280982956188100,1783280982983436200,27.2481,16,true,true
op-711,1783280982976391000,1783280983005230300,28.8393,16,true,true
op-712,1783280982996934500,1783280983025209000,28.2745,16,true,true
op-713,1783280983017241200,1783280983048828800,31.5876,16,true,true
op-714,1783280983037457900,1783280983072701000,35.2431,16,true,true
op-715,1783280983057932100,1783280983086444100,28.5120,16,true,true
op-716,1783280983078278500,1783280983107752200,29.4737,16,true,true
op-717,1783280983098450900,1783280983128589900,30.1390,16,true,true
op-718,1783280983118789000,1783280983147756800,28.9678,16,true,true
op-719,1783280983139460400,1783280983166900900,27.4405,16,true,true
op-720,1783280983160019800,1783280983189382200,29.3624,16,true,true
op-721,1783280983180601300,1783280983212069700,31.4684,16,true,true
op-722,1783280983201274400,1783280983230372100,29.0977,16,true,true
op-723,1783280983221619300,1783280983256233700,34.6144,16,true,true
op-724,1783280983242932600,1783280983272475600,29.5430,16,true,true
op-725,1783280983263322100,1783280983297215400,33.8933,16,true,true
op-726,1783280983284070700,1783280983314050100,29.9794,16,true,true
op-727,1783280983304757100,1783280983333180300,28.4232,16,true,true
op-728,1783280983325223800,1783280983354072000,28.8482,16,true,true
op-729,1783280983345869900,1783280983376573200,30.7033,16,true,true
op-730,1783280983366153800,1783280983393526600,27.3728,16,true,true
op-731,1783280983386647500,1783280983417212300,30.5648,16,true,true
op-732,1783280983406897200,1783280983436824000,29.9268,16,true,true
op-733,1783280983427280800,1783280983457230900,29.9501,16,true,true
op-734,1783280983447871800,1783280983475956700,28.0849,16,true,true
op-735,1783280983468302000,1783280983505760500,37.4585,16,true,true
op-736,1783280983488784600,1783280983524357900,35.5733,16,true,true
op-737,1783280983509286800,1783280983538345600,29.0588,16,true,true
op-738,1783280983529454000,1783280983559672900,30.2189,16,true,true
op-739,1783280983549924000,1783280983579710400,29.7864,16,true,true
op-740,1783280983570594200,1783280983599811200,29.2170,16,true,true
op-741,1783280983590959800,1783280983620912500,29.9527,16,true,true
op-742,1783280983611356300,1783280983640514400,29.1581,16,true,true
op-743,1783280983631955400,1783280983661309700,29.3543,16,true,true
op-744,1783280983652341000,1783280983683278700,30.9377,16,true,true
op-745,1783280983673392000,1783280983701537500,28.1455,16,true,true
op-746,1783280983693765300,1783280983723267100,29.5018,16,true,true
op-747,1783280983714343900,1783280983743884400,29.5405,16,true,true
op-748,1783280983734820300,1783280983770163500,35.3432,16,true,true
op-749,1783280983755186100,1783280983785727700,30.5416,16,true,true
op-750,1783280983775543500,1783280983806460800,30.9173,16,true,true
op-751,1783280983795754600,1783280983823257000,27.5024,16,true,true
op-752,1783280983816218400,1783280983845725800,29.5074,16,true,true
op-753,1783280983836568000,1783280983865047400,28.4794,16,true,true
op-754,1783280983857501200,1783280983888109600,30.6084,16,true,true
op-755,1783280983877997200,1783280983906420900,28.4237,16,true,true
op-756,1783280983898372000,1783280983927832200,29.4602,16,true,true
op-757,1783280983918980600,1783280983947193700,28.2131,16,true,true
op-758,1783280983939442300,1783280983968726600,29.2843,16,true,true
op-759,1783280983959950800,1783280983988871200,28.9204,16,true,true
op-760,1783280983980372200,1783280984014496800,34.1246,16,true,true
op-761,1783280984000428700,1783280984030889300,30.4606,16,true,true
op-762,1783280984020867100,1783280984048508200,27.6411,16,true,true
op-763,1783280984041448700,1783280984071125300,29.6766,16,true,true
op-764,1783280984062081900,1783280984092381800,30.2999,16,true,true
op-765,1783280984082378500,1783280984111416300,29.0378,16,true,true
op-766,1783280984102389700,1783280984132028600,29.6389,16,true,true
op-767,1783280984123059200,1783280984153265400,30.2062,16,true,true
op-768,1783280984143848400,1783280984172749300,28.9009,16,true,true
op-769,1783280984163923800,1783280984191259500,27.3357,16,true,true
op-770,1783280984184737600,1783280984213743300,29.0057,16,true,true
op-771,1783280984205107300,1783280984234831100,29.7238,16,true,true
op-772,1783280984225330600,1783280984254406800,29.0762,16,true,true
op-773,1783280984245880900,1783280984276727500,30.8466,16,true,true
op-774,1783280984266432400,1783280984296633400,30.2010,16,true,true
op-775,1783280984286779500,1783280984316328500,29.5490,16,true,true
op-776,1783280984307700100,1783280984337014400,29.3143,16,true,true
op-777,1783280984328228200,1783280984356362600,28.1344,16,true,true
op-778,1783280984348834700,1783280984376660600,27.8259,16,true,true
op-779,1783280984369119400,1783280984398055200,28.9358,16,true,true
op-780,1783280984389567900,1783280984418099400,28.5315,16,true,true
op-781,1783280984409867000,1783280984439489100,29.6221,16,true,true
op-782,1783280984430424500,1783280984459625800,29.2013,16,true,true
op-783,1783280984450838300,1783280984483598000,32.7597,16,true,true
op-784,1783280984471235700,1783280984505771200,34.5355,16,true,true
op-785,1783280984491741900,1783280984525228700,33.4868,16,true,true
op-786,1783280984512321600,1783280984545658800,33.3372,16,true,true
op-787,1783280984532547800,1783280984568380800,35.8330,16,true,true
op-788,1783280984553229800,1783280984581562200,28.3324,16,true,true
op-789,1783280984573470200,1783280984607210100,33.7399,16,true,true
op-790,1783280984593629000,1783280984627233000,33.6040,16,true,true
op-791,1783280984613896500,1783280984649154400,35.2579,16,true,true
op-792,1783280984634153500,1783280984665123100,30.9696,16,true,true
op-793,1783280984654710400,1783280984684291800,29.5814,16,true,true
op-794,1783280984675294500,1783280984706668400,31.3739,16,true,true
op-795,1783280984696131100,1783280984727193600,31.0625,16,true,true
op-796,1783280984716455100,1783280984745791800,29.3367,16,true,true
op-797,1783280984736744800,1783280984767898500,31.1537,16,true,true
op-798,1783280984756982500,1783280984788532100,31.5496,16,true,true
op-799,1783280984777686300,1783280984806755500,29.0692,16,true,true
op-800,1783280984798058700,1783280984829128800,31.0701,16,true,true
op-801,1783280984818589700,1783280984848436300,29.8466,16,true,true
op-802,1783280984839216200,1783280984867208300,27.9921,16,true,true
op-803,1783280984859659200,1783280984888708500,29.0493,16,true,true
op-804,1783280984879982700,1783280984910221000,30.2383,16,true,true
op-805,1783280984900276500,1783280984929847200,29.5707,16,true,true
op-806,1783280984920777700,1783280984948057000,27.2793,16,true,true
op-807,1783280984941390300,1783280984971141000,29.7507,16,true,true
op-808,1783280984961560400,1783280984991272900,29.7125,16,true,true
op-809,1783280984982176600,1783280985011734800,29.5582,16,true,true
op-810,1783280985002358400,1783280985031381200,29.0228,16,true,true
op-811,1783280985022740800,1783280985051292200,28.5514,16,true,true
op-812,1783280985043287800,1783280985073320500,30.0327,16,true,true
op-813,1783280985063584800,1783280985092913700,29.3289,16,true,true
op-814,1783280985083990500,1783280985113656200,29.6657,16,true,true
op-815,1783280985104265800,1783280985136409100,32.1433,16,true,true
op-816,1783280985124758900,1783280985159763000,35.0041,16,true,true
op-817,1783280985145194900,1783280985178383200,33.1883,16,true,true
op-818,1783280985165837700,1783280985197613700,31.7760,16,true,true
op-819,1783280985185920900,1783280985213676800,27.7559,16,true,true
op-820,1783280985206655600,1783280985235613300,28.9577,16,true,true
op-821,1783280985227548000,1783280985257017000,29.4690,16,true,true
op-822,1783280985248280200,1783280985276234400,27.9542,16,true,true
op-823,1783280985269188800,1783280985297752700,28.5639,16,true,true
op-824,1783280985289700100,1783280985319816600,30.1165,16,true,true
op-825,1783280985310568000,1783280985339317100,28.7491,16,true,true
op-826,1783280985330782100,1783280985361156500,30.3744,16,true,true
op-827,1783280985352102300,1783280985381412900,29.3106,16,true,true
op-828,1783280985372141400,1783280985402687400,30.5460,16,true,true
op-829,1783280985392732200,1783280985424152900,31.4207,16,true,true
op-830,1783280985413031500,1783280985445481300,32.4498,16,true,true
op-831,1783280985433433300,1783280985464599000,31.1657,16,true,true
op-832,1783280985453662300,1783280985481372500,27.7102,16,true,true
op-833,1783280985474392400,1783280985503472600,29.0802,16,true,true
op-834,1783280985494944300,1783280985524637300,29.6930,16,true,true
op-835,1783280985515889200,1783280985546539000,30.6498,16,true,true
op-836,1783280985536411600,1783280985565403700,28.9921,16,true,true
op-837,1783280985557104000,1783280985585592100,28.4881,16,true,true
op-838,1783280985577559200,1783280985608345000,30.7858,16,true,true
op-839,1783280985598056300,1783280985629783100,31.7268,16,true,true
op-840,1783280985618117800,1783280985647344900,29.2271,16,true,true
op-841,1783280985638625700,1783280985672508300,33.8826,16,true,true
op-842,1783280985658784300,1783280985688883500,30.0992,16,true,true
op-843,1783280985679300400,1783280985708562100,29.2617,16,true,true
op-844,1783280985699698300,1783280985728242400,28.5441,16,true,true
op-845,1783280985720209100,1783280985750362900,30.1538,16,true,true
op-846,1783280985740819700,1783280985768963100,28.1434,16,true,true
op-847,1783280985760902000,1783280985793625100,32.7231,16,true,true
op-848,1783280985781731400,1783280985810759600,29.0282,16,true,true
op-849,1783280985802226900,1783280985832186800,29.9599,16,true,true
op-850,1783280985822639400,1783280985851357400,28.7180,16,true,true
op-851,1783280985842849800,1783280985872723000,29.8732,16,true,true
op-852,1783280985863090400,1783280985890932100,27.8417,16,true,true
op-853,1783280985883301500,1783280985910917700,27.6162,16,true,true
op-854,1783280985903896200,1783280985937229500,33.3333,16,true,true
op-855,1783280985924335600,1783280985954619000,30.2834,16,true,true
op-856,1783280985944823000,1783280985971926700,27.1037,16,true,true
op-857,1783280985965171200,1783280985995145800,29.9746,16,true,true
op-858,1783280985985823000,1783280986015772100,29.9491,16,true,true
op-859,1783280986006205600,1783280986034342300,28.1367,16,true,true
op-860,1783280986026845300,1783280986056462500,29.6172,16,true,true
op-861,1783280986047099200,1783280986077929400,30.8302,16,true,true
op-862,1783280986067607500,1783280986102447900,34.8404,16,true,true
op-863,1783280986087975500,1783280986117121000,29.1455,16,true,true
op-864,1783280986108546100,1783280986137776000,29.2299,16,true,true
op-865,1783280986128739200,1783280986158230400,29.4912,16,true,true
op-866,1783280986149317100,1783280986179456000,30.1389,16,true,true
op-867,1783280986170693900,1783280986203298400,32.6045,16,true,true
op-868,1783280986191259900,1783280986223471300,32.2114,16,true,true
op-869,1783280986211813700,1783280986246329700,34.5160,16,true,true
op-870,1783280986232025000,1783280986260487200,28.4622,16,true,true
op-871,1783280986252715500,1783280986283747600,31.0321,16,true,true
op-872,1783280986273112100,1783280986302557800,29.4457,16,true,true
op-873,1783280986293693700,1783280986323014000,29.3203,16,true,true
op-874,1783280986314161800,1783280986342929700,28.7679,16,true,true
op-875,1783280986334778400,1783280986363881600,29.1032,16,true,true
op-876,1783280986355307400,1783280986384731500,29.4241,16,true,true
op-877,1783280986376704200,1783280986406089800,29.3856,16,true,true
op-878,1783280986397010500,1783280986425698700,28.6882,16,true,true
op-879,1783280986417503000,1783280986448134600,30.6316,16,true,true
op-880,1783280986437879400,1783280986467872300,29.9929,16,true,true
op-881,1783280986458336300,1783280986488668700,30.3324,16,true,true
op-882,1783280986478987900,1783280986507680200,28.6923,16,true,true
op-883,1783280986499230400,1783280986527572900,28.3425,16,true,true
op-884,1783280986519463800,1783280986548781100,29.3173,16,true,true
op-885,1783280986540234200,1783280986569264900,29.0307,16,true,true
op-886,1783280986560740500,1783280986588718200,27.9777,16,true,true
op-887,1783280986580862000,1783280986609535100,28.6731,16,true,true
op-888,1783280986601667400,1783280986631494300,29.8269,16,true,true
op-889,1783280986622090600,1783280986653091000,31.0004,16,true,true
op-890,1783280986642521400,1783280986671672200,29.1508,16,true,true
op-891,1783280986662906900,1783280986692409400,29.5025,16,true,true
op-892,1783280986683609200,1783280986713173000,29.5638,16,true,true
op-893,1783280986704259700,1783280986736301100,32.0414,16,true,true
op-894,1783280986724788400,1783280986756206400,31.4180,16,true,true
op-895,1783280986745393100,1783280986775466400,30.0733,16,true,true
